item_id,category,price,rating
999,Music,489.45,4.39
1000,Education,456.47,1.57
1001,Movies,109.6,3.42
1002,Books,253.36,2.19
1003,Fashion,442.5,4.61
1004,Books,149.38,1.62
1005,Fashion,78.8,2.94
1006,Electronics,70.79,2.89
1007,Education,233.66,4.54
1008,Electronics,151.62,3.24
1009,Fashion,373.03,3.38
1010,Sports,477.26,3.41
1011,Books,451.42,1.98
1012,Gaming,282.57,3.17
1013,Movies,494.78,1.82
1014,Sports,74.79,3.45
1015,Sports,115.73,3.56
1016,Movies,486.38,4.79
1017,Books,119.4,1.68
1018,Education,282.57,3.35
1019,Electronics,332.81,3.97
1020,Music,302.47,1.45
1021,Electronics,396.13,1.32
1022,Fashion,14.9,4.08
1023,Music,276.44,3.79
1024,Gaming,194.46,1.04
1025,Gaming,168.85,3.43
1026,Fashion,116.72,3.75
1027,Books,398.23,2.82
1028,Fashion,438.48,4.42
1029,Gaming,439.64,3.64
1030,Education,155.87,2.93
1031,Books,356.7,1.84
1032,Gaming,370.73,3.19
1033,Sports,52.53,3.23
1034,Fashion,38.05,1.06
1035,Sports,445.37,2.96
1036,Movies,273.93,2.12
1037,Gaming,273.66,1.68
1038,Education,374.09,4.29
1039,Fashion,428.66,1.43
1040,Movies,281.09,4.24
1041,Sports,68.47,1.4
1042,Education,409.39,4.19
1043,Movies,227.1,1.44
1044,Sports,260.48,2.58
1045,Electronics,261.68,2.76
1046,Fashion,286.41,3.91
1047,Education,388.56,3.6
1048,Books,103.48,2.59
1049,Gaming,40.26,2.81
1050,Sports,485.32,3.57
1051,Music,81.53,2.07
1052,Education,36.96,1.73
1053,Education,246.48,2.38
1054,Education,105.96,1.59
1055,Electronics,329.76,3.23
1056,Books,422.11,1.73
1057,Movies,424.75,3.31
1058,Education,136.78,2.09
1059,Music,198.24,2.84
1060,Movies,45.84,4.37
1061,Gaming,65.16,2.93
1062,Fashion,194.57,3.05
1063,Gaming,444.3,4.96
1064,Sports,15.03,2.57
1065,Fashion,409.72,2.31
1066,Gaming,326.27,4.97
1067,Education,325.15,1.44
1068,Gaming,422.25,4.87
1069,Fashion,357.69,2.68
1070,Books,474.46,4.87
1071,Gaming,467.88,2.65
1072,Electronics,395.91,3.62
1073,Sports,93.95,3.14
1074,Fashion,375.11,4.58
1075,Movies,431.99,1.62
1076,Movies,246.58,2.91
1077,Books,449.87,1.01
1078,Sports,370.66,3.47
1079,Education,461.18,2.83
1080,Gaming,330.55,4.89
1081,Books,373.23,1.27
1082,Music,87.93,4.29
1083,Books,170.72,3.82
1084,Books,351.41,4.97
1085,Music,237.59,3.95
1086,Gaming,29.13,2.85
1087,Education,97.41,4.36
1088,Fashion,420.75,1.95
1089,Movies,162.55,3.81
1090,Sports,370.44,3.63
1091,Electronics,498.36,4.47
1092,Education,211.44,2.31
1093,Electronics,300.44,4.27
1094,Books,240.3,3.95
1095,Education,14.48,4.7
1096,Gaming,388.05,2.58
1097,Music,195.09,1.41
1098,Gaming,409.0,4.07
1099,Sports,316.97,1.41
1100,Gaming,134.86,2.84
1101,Electronics,136.66,2.74
1102,Electronics,116.85,2.4
1103,Movies,327.89,4.57
1104,Books,195.59,3.77
1105,Fashion,71.72,3.16
1106,Music,461.24,1.11
1107,Education,137.44,1.53
1108,Education,268.9,3.72
1109,Education,33.6,1.28
1110,Books,435.47,2.82
1111,Books,234.16,4.78
1112,Sports,163.5,4.59
1113,Education,487.26,1.97
1114,Fashion,259.45,3.14
1115,Education,433.75,2.22
1116,Movies,400.03,4.88
1117,Fashion,420.97,4.64
1118,Fashion,355.64,4.62
1119,Electronics,86.6,3.85
1120,Books,367.28,2.76
1121,Fashion,44.47,3.49
1122,Movies,30.68,2.53
1123,Books,199.87,5.0
1124,Gaming,153.4,4.28
1125,Fashion,31.32,3.12
1126,Books,270.66,3.51
1127,Electronics,405.95,4.05
1128,Movies,381.7,2.73
1129,Fashion,365.1,2.97
1130,Education,38.14,4.56
1131,Music,445.63,2.29
1132,Fashion,457.38,4.03
1133,Sports,203.4,2.33
1134,Electronics,487.7,3.85
1135,Sports,192.51,3.57
1136,Education,287.91,3.1
1137,Electronics,324.13,3.15
1138,Books,329.12,4.63
1139,Gaming,496.67,3.84
1140,Movies,464.27,4.43
1141,Education,151.04,4.73
1142,Electronics,40.05,2.32
1143,Electronics,321.77,3.11
1144,Electronics,273.49,4.18
1145,Gaming,101.38,4.93
1146,Sports,221.54,4.8
1147,Sports,194.64,3.41
1148,Music,227.9,3.7
1149,Sports,95.89,2.6
1150,Sports,38.85,3.39
1151,Books,481.53,1.18
1152,Electronics,331.52,4.1
1153,Gaming,110.49,2.09
1154,Electronics,104.78,2.19
1155,Electronics,59.49,2.48
1156,Music,187.62,4.23
1157,Sports,401.47,4.19
1158,Books,285.68,2.3
1159,Sports,208.43,2.27
1160,Books,293.05,4.75
1161,Fashion,145.83,2.84
1162,Fashion,329.28,4.38
1163,Electronics,130.4,2.12
1164,Gaming,443.16,1.32
1165,Books,304.7,4.44
1166,Music,461.26,1.05
1167,Music,187.98,2.03
1168,Sports,286.18,3.53
1169,Sports,499.89,3.05
1170,Gaming,277.98,2.66
1171,Gaming,78.1,2.21
1172,Books,127.26,4.2
1173,Sports,275.18,2.18
1174,Sports,247.1,1.88
1175,Books,96.64,4.44
1176,Music,472.68,1.32
1177,Music,383.62,2.81
1178,Fashion,197.54,3.76
1179,Electronics,136.8,1.08
1180,Gaming,110.93,1.74
1181,Music,21.85,2.29
1182,Electronics,239.89,3.94
1183,Gaming,166.2,1.78
1184,Sports,119.16,4.56
1185,Education,106.34,4.52
1186,Sports,226.31,4.74
1187,Books,207.01,1.71
1188,Movies,276.77,3.35
1189,Music,319.57,2.65
1190,Electronics,29.06,3.51
1191,Books,466.85,4.83
1192,Sports,300.46,1.08
1193,Gaming,57.49,4.34
1194,Movies,415.72,4.78
1195,Education,284.07,4.46
1196,Books,413.32,3.36
1197,Fashion,392.9,1.5
1198,Movies,321.41,4.81
1199,Books,85.17,3.98
1200,Music,163.79,4.27
1201,Gaming,350.12,4.7
1202,Fashion,357.41,2.64
1203,Music,10.39,4.17
1204,Fashion,207.19,3.68
1205,Music,57.01,4.56
1206,Education,220.65,4.68
1207,Books,354.97,1.49
1208,Music,291.7,4.64
1209,Electronics,400.99,2.67
1210,Education,477.76,2.07
1211,Gaming,190.68,4.0
1212,Sports,120.29,3.06
1213,Electronics,365.75,3.58
1214,Sports,81.91,3.52
1215,Electronics,288.49,3.23
1216,Books,413.89,1.74
1217,Movies,377.03,4.04
1218,Sports,362.71,3.02
1219,Gaming,200.79,2.58
1220,Sports,368.24,2.99
1221,Books,172.52,3.5
1222,Electronics,419.32,1.25
1223,Fashion,486.21,1.39
1224,Music,258.31,3.24
1225,Education,73.41,4.66
1226,Movies,238.38,1.57
1227,Sports,357.25,3.65
1228,Fashion,481.62,2.77
1229,Gaming,137.56,1.24
1230,Sports,367.9,3.47
1231,Electronics,486.44,3.85
1232,Sports,466.91,4.97
1233,Education,217.07,1.6
1234,Music,101.95,2.27
1235,Fashion,256.9,1.49
1236,Movies,154.35,2.23
1237,Music,7.02,2.42
1238,Electronics,62.5,2.72
1239,Gaming,102.29,4.29
1240,Movies,44.86,4.46
1241,Electronics,292.36,2.83
1242,Sports,277.12,2.5
1243,Music,68.17,4.06
1244,Music,464.32,4.8
1245,Sports,337.0,2.64
1246,Sports,241.79,3.63
1247,Electronics,412.42,2.5
1248,Sports,458.81,2.3
1249,Sports,267.78,4.85
1250,Gaming,469.41,3.78
1251,Music,165.66,1.88
1252,Fashion,44.67,3.83
1253,Education,254.21,3.29
1254,Electronics,238.83,2.93
1255,Books,287.78,4.66
1256,Education,19.54,4.21
1257,Books,198.31,3.98
1258,Sports,474.52,2.23
1259,Electronics,49.33,1.93
1260,Fashion,114.94,3.97
1261,Sports,35.62,1.2
1262,Fashion,348.34,3.23
1263,Books,211.79,3.3
1264,Fashion,368.95,1.41
1265,Sports,278.88,4.3
1266,Sports,184.4,4.05
1267,Books,423.48,4.28
1268,Gaming,326.93,3.87
1269,Education,394.9,3.93
1270,Movies,228.58,1.64
1271,Fashion,158.32,1.83
1272,Sports,183.91,2.96
1273,Sports,479.73,4.84
1274,Gaming,385.95,4.92
1275,Fashion,499.02,4.54
1276,Sports,44.35,2.7
1277,Movies,269.39,1.5
1278,Movies,405.27,1.59
1279,Education,194.75,1.28
1280,Sports,264.67,3.39
1281,Movies,368.91,2.36
1282,Education,297.31,3.94
1283,Books,382.21,2.21
1284,Music,38.51,1.15
1285,Gaming,385.19,2.54
1286,Gaming,71.3,1.74
1287,Fashion,384.24,3.4
1288,Education,253.19,3.49
1289,Education,73.06,2.28
1290,Gaming,190.16,2.26
1291,Gaming,432.89,3.33
1292,Fashion,366.01,1.95
1293,Education,135.72,1.9
1294,Electronics,345.55,2.4
1295,Gaming,205.52,3.84
1296,Gaming,486.04,1.65
1297,Books,36.02,1.78
1298,Movies,368.81,1.78
1299,Fashion,294.25,3.36
1300,Fashion,150.74,1.27
1301,Movies,202.6,1.75
1302,Gaming,96.31,3.09
1303,Education,338.19,1.3
1304,Movies,291.27,1.98
1305,Education,338.28,4.24
1306,Movies,404.47,2.48
1307,Gaming,285.8,4.17
1308,Education,35.1,3.42
1309,Books,419.08,2.49
1310,Music,230.43,3.79
1311,Fashion,38.6,2.54
1312,Education,151.38,1.07
1313,Sports,102.01,2.58
1314,Fashion,102.73,3.41
1315,Sports,227.08,1.16
1316,Electronics,141.14,1.08
1317,Electronics,182.28,2.04
1318,Music,345.65,2.23
1319,Education,190.7,3.9
1320,Gaming,243.05,3.23
1321,Gaming,421.47,1.83
1322,Gaming,494.65,4.6
1323,Music,146.84,4.57
1324,Gaming,378.21,4.72
1325,Education,347.11,3.7
1326,Movies,6.71,2.9
1327,Books,104.13,2.3
1328,Gaming,489.51,1.34
1329,Electronics,362.63,1.69
1330,Books,8.66,3.01
1331,Gaming,84.8,4.86
1332,Fashion,105.83,1.77
1333,Sports,20.92,2.32
1334,Gaming,16.94,3.0
1335,Movies,255.28,1.21
1336,Music,123.83,4.33
1337,Education,233.96,2.74
1338,Music,350.89,3.86
1339,Electronics,382.17,4.32
1340,Gaming,119.96,1.27
1341,Gaming,193.23,4.42
1342,Sports,43.62,3.3
1343,Sports,352.04,2.93
1344,Education,131.31,2.31
1345,Electronics,40.47,2.17
1346,Music,26.97,3.91
1347,Electronics,449.51,3.53
1348,Fashion,330.07,2.89
1349,Movies,82.24,1.03
1350,Education,175.27,4.01
1351,Fashion,480.41,2.72
1352,Movies,185.87,2.78
1353,Sports,216.75,3.5
1354,Fashion,368.4,4.14
1355,Electronics,326.55,2.75
1356,Books,475.3,3.84
1357,Books,216.2,2.79
1358,Gaming,409.9,2.76
1359,Gaming,260.56,2.17
1360,Books,420.26,3.09
1361,Sports,278.51,4.52
1362,Gaming,460.66,4.3
1363,Fashion,37.36,2.77
1364,Gaming,174.95,1.85
1365,Movies,454.93,4.56
1366,Movies,235.32,1.54
1367,Gaming,11.62,2.75
1368,Movies,24.78,3.44
1369,Gaming,306.16,4.6
1370,Books,99.07,2.49
1371,Books,430.47,2.9
1372,Music,34.56,1.44
1373,Fashion,407.66,3.97
1374,Movies,438.56,1.48
1375,Sports,381.41,3.62
1376,Gaming,119.99,4.9
1377,Movies,287.33,4.63
1378,Electronics,430.25,2.33
1379,Fashion,270.3,2.73
1380,Education,355.99,3.35
1381,Electronics,393.5,1.05
1382,Books,345.46,2.28
1383,Books,115.99,4.2
1384,Gaming,49.16,1.91
1385,Gaming,105.85,2.68
1386,Movies,164.56,3.88
1387,Gaming,351.19,2.3
1388,Fashion,221.31,1.83
1389,Fashion,337.06,2.58
1390,Music,70.75,1.51
1391,Fashion,164.55,3.99
1392,Fashion,17.62,2.03
1393,Sports,85.43,4.83
1394,Education,354.11,1.93
1395,Fashion,107.69,4.43
1396,Books,99.16,4.99
1397,Education,144.74,1.34
1398,Sports,347.02,3.44
1399,Fashion,499.91,4.21
1400,Sports,217.27,3.71
1401,Electronics,409.84,3.05
1402,Fashion,140.07,1.84
1403,Sports,151.16,4.39
1404,Movies,193.31,2.15
1405,Gaming,403.91,1.13
1406,Education,299.01,4.49
1407,Books,207.99,2.08
1408,Fashion,248.4,3.87
1409,Books,260.72,1.03
1410,Movies,43.77,3.89
1411,Books,202.98,4.14
1412,Gaming,326.5,3.33
1413,Books,451.18,1.09
1414,Movies,81.74,3.5
1415,Books,37.58,3.58
1416,Music,492.14,4.52
1417,Electronics,297.5,4.58
1418,Sports,62.55,2.82
1419,Education,217.19,2.35
1420,Education,5.1,4.56
1421,Books,389.96,3.61
1422,Electronics,68.84,2.51
1423,Electronics,462.54,3.47
1424,Movies,303.69,4.65
1425,Electronics,282.12,3.39
1426,Electronics,176.13,2.49
1427,Books,344.38,2.28
1428,Sports,281.76,2.12
1429,Electronics,87.23,2.82
1430,Gaming,112.64,4.59
1431,Movies,155.29,3.39
1432,Education,135.4,2.03
1433,Education,178.56,4.66
1434,Music,198.79,4.29
1435,Gaming,102.66,1.19
1436,Music,391.93,3.17
1437,Music,254.34,2.09
1438,Music,40.8,2.93
1439,Music,434.28,1.48
1440,Sports,464.94,2.1
1441,Music,268.43,1.27
1442,Gaming,215.4,1.5
1443,Gaming,28.75,4.87
1444,Electronics,366.4,3.88
1445,Music,49.82,4.72
1446,Music,237.39,4.41
1447,Books,11.24,2.19
1448,Electronics,498.04,2.71
1449,Education,444.8,2.31
1450,Gaming,265.04,4.42
1451,Fashion,304.88,3.9
1452,Electronics,118.27,1.62
1453,Books,119.0,2.97
1454,Movies,401.48,2.42
1455,Sports,284.58,4.22
1456,Music,123.19,4.53
1457,Education,476.78,1.16
1458,Education,34.26,1.36
1459,Gaming,389.5,1.76
1460,Sports,364.22,2.77
1461,Electronics,418.95,4.23
1462,Music,480.03,2.0
1463,Electronics,118.47,1.13
1464,Music,208.16,2.84
1465,Electronics,482.43,4.32
1466,Music,87.56,4.19
1467,Education,93.26,1.31
1468,Sports,419.36,4.9
1469,Education,48.62,4.26
1470,Gaming,430.31,1.48
1471,Books,145.21,3.93
1472,Music,404.83,2.42
1473,Gaming,84.17,3.59
1474,Education,352.47,3.01
1475,Books,76.75,4.38
1476,Gaming,324.41,4.48
1477,Movies,466.82,4.22
1478,Sports,479.54,4.82
1479,Fashion,311.58,3.91
1480,Electronics,351.21,3.48
1481,Fashion,14.58,2.42
1482,Education,54.54,2.2
1483,Books,38.94,4.68
1484,Movies,228.41,1.76
1485,Education,294.47,1.79
1486,Fashion,403.2,2.22
1487,Education,160.88,4.48
1488,Books,281.81,4.55
1489,Education,209.38,2.38
1490,Sports,255.57,1.25
1491,Sports,81.33,1.88
1492,Sports,409.26,3.94
1493,Fashion,100.69,2.11
1494,Books,472.41,1.34
1495,Books,275.99,3.09
1496,Gaming,364.23,2.05
1497,Electronics,467.71,2.64
1498,Fashion,146.43,2.35
1499,Music,177.62,1.8
1500,Gaming,464.39,1.7
1501,Movies,442.0,2.62
1502,Sports,138.29,1.79
1503,Movies,254.65,3.68
1504,Education,449.62,3.61
1505,Books,244.41,1.13
1506,Fashion,458.14,4.61
1507,Education,192.46,1.12
1508,Books,368.02,4.17
1509,Music,273.52,2.61
1510,Sports,426.31,1.77
1511,Books,222.58,1.1
1512,Music,86.19,4.76
1513,Gaming,291.15,4.22
1514,Gaming,245.82,4.34
1515,Gaming,271.78,1.02
1516,Sports,450.35,1.59
1517,Sports,228.02,2.91
1518,Movies,28.38,1.21
1519,Books,382.46,2.2
1520,Movies,207.77,3.26
1521,Books,189.83,4.1
1522,Books,442.81,1.24
1523,Books,319.52,2.27
1524,Music,293.72,2.94
1525,Sports,170.17,1.38
1526,Books,281.92,1.45
1527,Music,82.28,4.93
1528,Fashion,161.77,3.34
1529,Music,139.75,4.46
1530,Gaming,145.25,2.47
1531,Electronics,306.15,4.48
1532,Movies,409.03,2.06
1533,Electronics,415.63,3.8
1534,Sports,494.97,4.74
1535,Gaming,268.9,4.0
1536,Gaming,287.24,3.38
1537,Music,55.24,1.01
1538,Music,28.85,4.87
1539,Fashion,67.5,1.18
1540,Sports,158.27,3.35
1541,Books,474.49,3.8
1542,Gaming,141.79,4.76
1543,Electronics,22.84,4.92
1544,Education,34.03,4.02
1545,Music,27.42,4.73
1546,Fashion,58.79,1.2
1547,Movies,445.19,1.38
1548,Sports,399.98,3.99
1549,Education,301.44,2.51
1550,Education,458.21,4.48
1551,Fashion,215.99,1.93
1552,Movies,139.92,1.88
1553,Fashion,272.92,4.47
1554,Electronics,387.94,4.18
1555,Music,226.9,2.29
1556,Movies,379.89,4.17
1557,Books,349.2,1.13
1558,Movies,296.89,2.39
1559,Education,102.12,3.78
1560,Sports,137.92,4.65
1561,Education,152.55,3.22
1562,Movies,414.74,2.61
1563,Gaming,415.19,3.89
1564,Electronics,460.83,2.3
1565,Music,56.99,2.72
1566,Fashion,393.98,2.8
1567,Sports,134.68,1.11
1568,Sports,159.95,3.85
1569,Electronics,78.07,2.36
1570,Fashion,15.01,3.89
1571,Education,440.94,3.27
1572,Gaming,17.81,1.87
1573,Movies,222.04,3.35
1574,Fashion,250.66,4.66
1575,Electronics,469.62,1.43
1576,Gaming,73.5,2.43
1577,Music,213.51,3.34
1578,Gaming,387.71,1.54
1579,Education,402.31,3.44
1580,Music,490.54,3.6
1581,Gaming,359.47,1.78
1582,Gaming,385.59,1.32
1583,Books,329.98,1.22
1584,Movies,62.04,1.43
1585,Movies,30.98,2.28
1586,Sports,497.2,2.39
1587,Gaming,381.58,1.53
1588,Books,229.97,1.74
1589,Fashion,100.09,1.4
1590,Music,218.86,1.3
1591,Electronics,455.36,2.79
1592,Movies,420.09,4.92
1593,Education,340.5,4.61
1594,Fashion,72.01,4.32
1595,Fashion,139.25,2.89
1596,Education,325.06,4.61
1597,Education,455.94,1.37
1598,Movies,185.45,4.17
1599,Fashion,353.06,1.11
1600,Sports,227.7,4.32
1601,Sports,370.15,2.65
1602,Sports,368.9,3.2
1603,Electronics,456.75,3.35
1604,Music,203.36,4.45
1605,Books,29.69,4.6
1606,Fashion,349.69,4.76
1607,Gaming,129.0,3.78
1608,Gaming,405.68,3.81
1609,Fashion,109.12,2.1
1610,Electronics,285.54,2.79
1611,Books,368.88,2.51
1612,Music,430.44,2.73
1613,Education,24.82,1.07
1614,Fashion,325.14,3.16
1615,Electronics,273.66,4.16
1616,Books,190.98,4.98
1617,Music,473.04,1.05
1618,Gaming,448.39,3.72
1619,Fashion,253.53,3.33
1620,Gaming,421.72,4.8
1621,Sports,282.37,1.73
1622,Electronics,321.68,1.3
1623,Books,319.39,4.23
1624,Sports,179.9,1.28
1625,Gaming,347.65,2.36
1626,Education,128.3,3.76
1627,Movies,484.95,3.98
1628,Fashion,248.22,3.4
1629,Gaming,75.43,4.25
1630,Books,304.13,4.86
1631,Education,489.84,2.42
1632,Gaming,494.33,4.83
1633,Movies,321.72,2.33
1634,Education,377.9,2.08
1635,Music,316.77,1.1
1636,Electronics,316.15,4.81
1637,Books,121.4,4.11
1638,Books,150.24,3.83
1639,Books,351.49,1.74
1640,Books,300.58,4.44
1641,Education,194.35,3.84
1642,Sports,338.84,2.03
1643,Electronics,459.73,3.25
1644,Education,180.87,1.66
1645,Movies,239.36,3.92
1646,Books,313.7,3.91
1647,Fashion,396.92,2.76
1648,Gaming,262.48,4.95
1649,Education,484.19,2.66
1650,Gaming,344.16,2.07
1651,Movies,80.59,4.07
1652,Fashion,220.91,1.71
1653,Books,380.63,4.66
1654,Music,466.97,3.39
1655,Books,242.42,1.57
1656,Fashion,397.43,4.78
1657,Gaming,445.28,4.01
1658,Electronics,7.26,2.63
1659,Gaming,208.3,4.58
1660,Education,37.5,3.12
1661,Books,72.39,3.65
1662,Books,397.17,3.57
1663,Sports,398.32,3.43
1664,Books,98.97,2.53
1665,Fashion,478.65,2.15
1666,Fashion,36.12,2.54
1667,Electronics,186.32,2.88
1668,Education,282.35,4.97
1669,Music,379.34,1.14
1670,Books,357.79,4.3
1671,Electronics,448.34,2.7
1672,Fashion,160.24,4.36
1673,Sports,389.92,3.14
1674,Fashion,63.35,3.61
1675,Books,37.51,1.4
1676,Movies,168.91,2.48
1677,Electronics,233.68,2.36
1678,Books,21.73,1.63
1679,Books,61.98,2.72
1680,Movies,110.0,2.17
1681,Music,238.43,1.94
1682,Fashion,126.73,4.33
1683,Gaming,276.3,4.43
1684,Electronics,259.69,4.64
1685,Sports,131.1,3.47
1686,Movies,254.1,4.67
1687,Electronics,212.15,4.42
1688,Movies,284.13,3.83
1689,Education,444.01,4.99
1690,Fashion,366.91,2.26
1691,Education,153.01,2.24
1692,Music,53.46,1.21
1693,Music,292.52,4.24
1694,Sports,22.89,3.27
1695,Books,189.02,4.57
1696,Electronics,76.97,3.25
1697,Sports,485.61,2.38
1698,Electronics,372.18,4.53
1699,Sports,97.17,4.97
1700,Fashion,405.65,1.55
1701,Movies,158.89,3.5
1702,Sports,443.03,1.78
1703,Fashion,366.95,2.08
1704,Sports,403.68,3.73
1705,Music,263.84,3.6
1706,Movies,438.84,2.55
1707,Fashion,385.78,1.64
1708,Gaming,352.09,4.0
1709,Books,224.28,4.17
1710,Movies,280.77,4.75
1711,Movies,60.67,1.52
1712,Gaming,422.0,4.37
1713,Fashion,238.26,4.86
1714,Gaming,341.3,4.93
1715,Education,268.54,1.81
1716,Books,224.97,4.92
1717,Movies,188.35,4.83
1718,Gaming,399.53,2.77
1719,Fashion,273.23,3.43
1720,Sports,334.55,1.31
1721,Books,467.13,3.39
1722,Movies,465.92,3.53
1723,Sports,218.35,3.27
1724,Music,415.6,2.3
1725,Fashion,478.45,2.86
1726,Gaming,478.34,4.52
1727,Fashion,384.99,2.87
1728,Music,295.54,4.35
1729,Gaming,274.31,3.95
1730,Gaming,396.38,3.05
1731,Electronics,270.44,1.79
1732,Sports,126.15,4.62
1733,Books,420.96,1.04
1734,Movies,435.35,1.1
1735,Books,231.85,1.27
1736,Books,484.57,4.89
1737,Gaming,307.38,2.57
1738,Books,258.44,4.05
1739,Music,115.48,2.77
1740,Books,369.95,2.58
1741,Music,20.84,3.03
1742,Music,370.02,4.91
1743,Movies,23.34,3.16
1744,Fashion,227.72,1.97
1745,Sports,320.69,1.65
1746,Movies,145.51,4.13
1747,Electronics,232.9,4.97
1748,Books,196.3,2.85
1749,Gaming,153.63,1.95
1750,Sports,461.53,4.0
1751,Gaming,170.03,3.8
1752,Books,483.06,1.3
1753,Books,135.93,1.8
1754,Fashion,435.54,1.72
1755,Movies,157.5,3.18
1756,Education,312.44,4.23
1757,Books,206.63,3.14
1758,Music,482.9,2.19
1759,Movies,127.81,3.84
1760,Movies,386.71,2.66
1761,Books,110.42,4.12
1762,Electronics,336.89,4.5
1763,Fashion,422.94,1.82
1764,Music,417.01,1.7
1765,Gaming,432.53,4.08
1766,Fashion,287.08,3.57
1767,Music,56.52,1.16
1768,Gaming,168.67,4.29
1769,Education,235.56,1.89
1770,Fashion,418.1,1.91
1771,Movies,408.67,2.81
1772,Electronics,234.43,2.09
1773,Fashion,450.59,1.36
1774,Fashion,76.48,3.54
1775,Fashion,425.81,1.38
1776,Gaming,368.21,3.97
1777,Movies,292.85,2.95
1778,Electronics,163.94,2.41
1779,Music,338.84,1.26
1780,Sports,294.54,2.11
1781,Gaming,235.97,3.24
1782,Education,443.4,3.32
1783,Fashion,117.44,1.32
1784,Education,315.36,3.18
1785,Music,337.54,2.84
1786,Education,413.44,4.68
1787,Movies,24.8,3.98
1788,Movies,22.4,2.78
1789,Gaming,233.49,3.78
1790,Sports,179.44,4.28
1791,Movies,174.72,2.37
1792,Books,115.27,3.74
1793,Movies,42.91,2.45
1794,Gaming,137.11,1.92
1795,Music,35.19,1.76
1796,Books,225.89,3.01
1797,Books,138.4,3.6
1798,Books,171.22,2.47
1799,Sports,392.4,3.21
1800,Books,476.82,2.44
1801,Fashion,414.78,3.95
1802,Electronics,445.64,4.83
1803,Books,8.8,1.35
1804,Movies,338.8,2.56
1805,Education,410.47,1.05
1806,Electronics,404.45,1.54
1807,Gaming,148.67,4.88
1808,Fashion,30.54,2.4
1809,Education,46.84,4.41
1810,Education,352.99,4.2
1811,Books,266.0,2.43
1812,Gaming,6.13,2.11
1813,Electronics,259.7,3.66
1814,Sports,118.32,1.56
1815,Electronics,104.8,2.42
1816,Gaming,78.45,1.63
1817,Music,26.66,4.43
1818,Sports,113.78,4.29
1819,Electronics,221.96,3.53
1820,Education,42.47,3.33
1821,Fashion,148.55,1.38
1822,Sports,454.58,3.41
1823,Fashion,124.65,2.68
1824,Books,181.67,3.8
1825,Music,305.68,1.08
1826,Fashion,102.92,2.91
1827,Music,225.52,3.07
1828,Electronics,358.83,3.73
1829,Gaming,189.54,4.51
1830,Education,36.15,3.34
1831,Gaming,475.09,3.2
1832,Fashion,230.28,1.54
1833,Music,406.04,2.5
1834,Books,352.12,1.79
1835,Music,25.72,2.22
1836,Sports,144.3,4.49
1837,Books,433.01,3.14
1838,Movies,14.4,1.91
1839,Movies,321.31,1.41
1840,Education,351.81,1.05
1841,Movies,342.86,4.38
1842,Movies,237.26,4.32
1843,Sports,391.86,3.69
1844,Electronics,225.35,2.09
1845,Gaming,431.13,3.59
1846,Sports,400.02,3.21
1847,Movies,90.07,4.92
1848,Electronics,95.46,4.64
1849,Education,108.03,2.49
1850,Education,222.84,4.69
1851,Electronics,444.66,4.29
1852,Music,191.45,1.02
1853,Electronics,342.38,2.64
1854,Education,379.74,4.18
1855,Music,222.66,3.99
1856,Movies,420.77,4.71
1857,Music,293.32,4.11
1858,Books,249.81,1.17
1859,Electronics,81.83,1.51
1860,Music,90.02,1.04
1861,Fashion,430.06,3.24
1862,Gaming,194.66,2.64
1863,Music,234.36,1.3
1864,Electronics,140.96,4.41
1865,Books,373.12,3.25
1866,Gaming,242.95,2.04
1867,Education,238.27,3.39
1868,Sports,357.76,1.67
1869,Books,407.49,2.38
1870,Fashion,254.11,3.43
1871,Gaming,246.61,3.29
1872,Books,60.2,2.73
1873,Education,143.83,1.34
1874,Electronics,99.87,3.41
1875,Fashion,102.36,1.72
1876,Movies,278.65,4.62
1877,Sports,395.4,4.62
1878,Education,293.58,2.64
1879,Gaming,366.17,2.05
1880,Music,43.64,2.38
1881,Movies,153.12,3.7
1882,Music,277.92,1.55
1883,Gaming,454.71,3.37
1884,Fashion,231.55,4.75
1885,Movies,53.16,4.16
1886,Books,185.51,3.78
1887,Education,465.71,3.07
1888,Education,16.21,1.12
1889,Fashion,168.63,4.13
1890,Fashion,147.69,2.34
1891,Music,393.31,1.46
1892,Gaming,424.17,2.06
1893,Electronics,30.36,1.47
1894,Music,476.51,2.81
1895,Sports,131.94,3.09
1896,Books,342.76,2.28
1897,Sports,364.01,2.01
1898,Movies,60.61,3.2
1899,Electronics,79.8,4.76
1900,Fashion,5.22,4.02
1901,Gaming,143.34,4.38
1902,Gaming,34.77,4.81
1903,Music,55.19,4.15
1904,Electronics,261.08,2.72
1905,Fashion,143.68,4.37
1906,Sports,103.88,3.88
1907,Education,225.67,4.99
1908,Movies,307.64,1.42
1909,Books,212.66,1.27
1910,Gaming,146.4,2.37
1911,Education,427.32,4.35
1912,Education,10.72,3.13
1913,Fashion,115.65,2.28
1914,Music,15.72,4.0
1915,Gaming,475.54,1.88
1916,Gaming,174.18,1.83
1917,Fashion,465.37,1.04
1918,Books,294.01,4.48
1919,Books,97.22,3.36
1920,Electronics,30.07,4.26
1921,Fashion,140.84,4.96
1922,Fashion,461.39,3.93
1923,Music,250.94,4.07
1924,Electronics,69.65,2.24
1925,Sports,18.31,3.58
1926,Electronics,403.74,4.79
1927,Music,344.82,3.93
1928,Gaming,448.25,4.75
1929,Electronics,248.19,1.44
