item_id,category,price,rating
995,Fashion,52.01,2.34
996,Music,61.64,4.34
997,Education,250.67,3.49
998,Electronics,272.26,3.84
999,Electronics,162.97,1.55
1000,Electronics,13.72,2.78
1001,Books,454.38,2.22
1002,Gaming,102.0,4.7
1003,Sports,57.2,1.21
1004,Music,440.31,3.8
1005,Gaming,213.92,4.01
1006,Movies,372.01,1.16
1007,Electronics,339.74,3.56
1008,Education,482.07,4.87
1009,Fashion,192.01,3.36
1010,Sports,74.97,1.27
1011,Fashion,219.23,3.76
1012,Movies,286.04,2.72
1013,Education,409.97,4.18
1014,Fashion,367.31,1.31
1015,Fashion,399.25,4.68
1016,Music,34.42,2.61
1017,Movies,494.24,3.4
1018,Electronics,259.22,1.71
1019,Electronics,284.92,2.76
1020,Books,68.08,2.86
1021,Education,86.38,3.92
1022,Fashion,486.96,2.88
1023,Fashion,318.02,2.72
1024,Movies,73.53,4.88
1025,Education,69.14,1.45
1026,Sports,232.29,3.64
1027,Books,180.69,1.77
1028,Fashion,410.39,2.45
1029,Gaming,101.19,2.46
1030,Books,111.2,3.08
1031,Gaming,335.8,4.2
1032,Music,117.64,1.67
1033,Electronics,14.7,1.91
1034,Education,16.83,2.38
1035,Books,77.12,3.32
1036,Electronics,194.94,1.37
1037,Music,202.93,1.84
1038,Electronics,341.69,2.46
1039,Books,77.78,2.4
1040,Books,116.07,4.18
1041,Music,491.77,1.1
1042,Electronics,346.56,2.06
1043,Fashion,37.87,1.06
1044,Education,441.1,2.41
1045,Books,497.3,2.77
1046,Books,97.86,4.11
1047,Music,463.61,4.26
1048,Fashion,373.87,2.34
1049,Gaming,36.92,1.81
1050,Books,226.17,4.82
1051,Electronics,362.81,4.31
1052,Music,142.26,3.74
1053,Sports,431.91,2.92
1054,Education,217.8,3.88
1055,Electronics,282.16,4.97
1056,Fashion,215.43,1.7
1057,Sports,238.61,1.94
1058,Electronics,282.82,1.5
1059,Electronics,475.24,4.44
1060,Education,82.0,1.69
1061,Books,258.66,4.09
1062,Gaming,113.44,1.24
1063,Music,275.04,3.77
1064,Electronics,125.96,3.96
1065,Electronics,475.57,1.55
1066,Education,257.96,1.23
1067,Movies,107.3,1.36
1068,Books,204.98,4.28
1069,Movies,290.68,1.89
1070,Music,24.85,3.21
1071,Movies,70.73,2.37
1072,Sports,257.55,4.61
1073,Fashion,45.5,3.67
1074,Education,11.97,3.52
1075,Gaming,278.01,4.25
1076,Sports,268.17,2.41
1077,Gaming,125.16,1.34
1078,Music,269.63,4.55
1079,Fashion,259.8,3.96
1080,Movies,152.73,2.79
1081,Movies,165.68,1.44
1082,Education,211.41,4.06
1083,Books,200.51,3.6
1084,Gaming,380.51,2.29
1085,Books,399.77,2.36
1086,Fashion,131.77,1.89
1087,Education,103.95,3.95
1088,Sports,444.32,1.92
1089,Movies,47.19,2.26
1090,Books,330.63,2.47
1091,Sports,276.84,3.98
1092,Books,207.2,5.0
1093,Electronics,152.48,4.91
1094,Movies,105.5,1.44
1095,Music,376.66,3.81
1096,Electronics,406.53,2.37
1097,Fashion,465.75,1.48
1098,Music,19.99,2.2
1099,Gaming,399.68,3.69
1100,Sports,220.92,2.03
1101,Fashion,34.34,2.35
1102,Books,232.71,3.75
1103,Education,324.76,4.79
1104,Movies,54.7,2.35
1105,Sports,243.38,3.68
1106,Music,250.25,4.65
1107,Education,306.29,1.16
1108,Movies,61.26,4.01
1109,Sports,359.31,1.61
1110,Music,34.16,3.31
1111,Fashion,319.69,1.54
1112,Gaming,239.44,2.22
1113,Electronics,466.0,1.88
1114,Gaming,367.96,3.07
1115,Movies,10.7,3.07
1116,Gaming,54.24,3.64
1117,Electronics,284.93,1.04
1118,Gaming,106.32,4.1
1119,Education,141.51,3.0
1120,Sports,159.44,4.69
1121,Sports,270.61,3.78
1122,Movies,46.32,1.16
1123,Movies,133.32,2.24
1124,Sports,345.4,3.28
1125,Movies,190.42,3.62
1126,Fashion,85.97,1.25
1127,Music,427.98,3.26
1128,Sports,326.3,2.23
1129,Gaming,189.12,1.33
1130,Movies,429.21,3.37
1131,Gaming,46.4,4.22
1132,Fashion,224.84,4.06
1133,Electronics,11.25,1.11
1134,Music,89.54,1.84
1135,Music,383.16,3.83
1136,Electronics,309.96,4.54
1137,Education,127.34,4.62
1138,Education,455.19,2.74
1139,Movies,51.72,3.91
1140,Electronics,171.78,4.18
1141,Gaming,86.03,3.16
1142,Music,256.5,1.4
1143,Education,184.85,1.34
1144,Music,235.05,4.37
1145,Music,138.75,4.06
1146,Books,95.8,3.69
1147,Music,458.19,2.3
1148,Gaming,450.7,3.02
1149,Fashion,161.82,4.59
1150,Sports,20.86,1.11
1151,Fashion,301.92,4.19
1152,Electronics,377.02,1.32
1153,Electronics,475.37,3.81
1154,Music,474.81,2.32
1155,Music,348.5,4.44
1156,Books,193.33,4.86
1157,Electronics,136.17,2.26
1158,Education,460.56,4.88
1159,Movies,146.17,1.55
1160,Electronics,380.73,4.72
1161,Books,302.35,3.54
1162,Sports,382.66,1.61
1163,Books,486.87,2.46
1164,Books,315.98,2.87
1165,Books,236.75,3.81
1166,Education,497.36,3.64
1167,Gaming,398.06,1.11
1168,Books,406.16,2.2
1169,Electronics,67.72,1.45
1170,Fashion,341.54,4.99
1171,Music,334.77,2.05
1172,Movies,105.64,3.1
1173,Education,37.19,2.6
1174,Gaming,334.79,4.87
1175,Electronics,215.7,1.8
1176,Fashion,409.59,3.98
1177,Fashion,430.55,1.86
1178,Electronics,205.39,4.93
1179,Gaming,83.23,3.69
1180,Music,122.41,3.0
1181,Sports,401.25,2.95
1182,Music,403.71,2.71
1183,Movies,499.68,2.74
1184,Books,78.94,2.61
1185,Fashion,372.58,4.39
1186,Electronics,232.75,3.38
1187,Books,423.22,4.25
1188,Fashion,330.57,4.26
1189,Fashion,290.08,1.02
1190,Education,25.43,4.92
1191,Music,76.77,2.62
1192,Music,467.24,1.78
1193,Electronics,422.68,4.27
1194,Electronics,493.23,2.13
1195,Fashion,161.09,4.61
1196,Gaming,120.87,3.19
1197,Electronics,355.14,2.09
1198,Books,469.51,3.66
1199,Music,28.33,1.54
1200,Books,99.44,1.98
1201,Music,366.69,1.36
1202,Sports,178.54,4.65
1203,Fashion,280.55,2.06
1204,Music,478.74,1.98
1205,Movies,453.02,3.9
1206,Education,371.56,4.06
1207,Music,255.75,4.26
1208,Electronics,418.92,2.44
1209,Education,203.17,4.56
1210,Movies,264.74,4.47
1211,Electronics,315.25,3.37
1212,Education,20.34,2.11
1213,Books,253.52,3.35
1214,Education,317.07,3.86
1215,Sports,329.84,4.39
1216,Fashion,151.26,3.57
1217,Education,30.32,2.92
1218,Electronics,137.68,2.52
1219,Music,180.56,1.24
1220,Music,235.99,4.98
1221,Electronics,152.97,3.94
1222,Sports,276.16,2.3
1223,Books,49.36,1.86
1224,Electronics,392.02,2.12
1225,Electronics,76.43,2.33
1226,Gaming,294.1,3.81
1227,Movies,196.75,2.99
1228,Sports,230.18,1.04
1229,Movies,200.82,3.35
1230,Electronics,287.12,4.0
1231,Sports,336.84,2.11
1232,Books,131.54,2.86
1233,Electronics,367.82,1.38
1234,Movies,474.42,3.17
1235,Music,156.67,3.77
1236,Fashion,27.14,2.94
1237,Electronics,245.55,1.65
1238,Sports,419.51,4.19
1239,Gaming,80.6,2.46
1240,Electronics,54.71,4.39
1241,Movies,165.04,2.76
1242,Books,165.32,2.24
1243,Books,374.91,3.99
1244,Movies,261.31,3.63
1245,Books,258.27,1.11
1246,Sports,37.67,2.53
1247,Music,376.12,4.65
1248,Fashion,19.71,2.47
1249,Music,115.77,4.26
1250,Music,423.75,1.83
1251,Sports,356.86,3.93
1252,Music,92.64,2.73
1253,Music,312.07,1.1
1254,Fashion,205.27,1.62
1255,Electronics,273.24,4.37
1256,Music,264.75,1.14
1257,Gaming,19.68,3.42
1258,Books,167.35,3.29
1259,Electronics,86.0,4.11
1260,Electronics,431.06,4.56
1261,Gaming,155.52,3.64
1262,Education,143.13,4.05
1263,Electronics,64.66,4.05
1264,Electronics,222.67,4.42
1265,Gaming,370.77,2.51
1266,Gaming,452.25,2.13
1267,Electronics,483.66,4.07
1268,Books,495.38,1.22
1269,Gaming,140.65,3.97
1270,Education,461.51,1.12
1271,Education,5.0,2.02
1272,Movies,427.13,4.07
1273,Electronics,173.44,1.01
1274,Sports,279.58,1.95
1275,Education,374.08,2.79
1276,Movies,340.91,4.41
1277,Fashion,270.2,2.34
1278,Sports,385.92,2.06
1279,Sports,446.3,1.29
1280,Movies,418.56,1.37
1281,Movies,32.79,2.45
1282,Music,478.49,4.93
1283,Sports,105.02,1.59
1284,Electronics,179.71,2.35
1285,Electronics,381.0,2.78
1286,Gaming,391.04,3.99
1287,Education,291.26,4.33
1288,Education,101.85,1.65
1289,Gaming,376.57,1.98
1290,Fashion,6.38,4.65
1291,Music,313.35,2.78
1292,Music,364.24,2.33
1293,Electronics,477.06,1.27
1294,Sports,322.27,4.11
1295,Fashion,237.22,4.02
1296,Music,463.82,3.98
1297,Electronics,158.14,3.25
1298,Books,456.24,2.8
1299,Education,342.44,2.86
1300,Sports,65.07,1.23
1301,Gaming,476.38,3.45
1302,Music,56.39,4.43
1303,Movies,263.73,4.09
1304,Fashion,67.74,4.63
1305,Gaming,297.32,3.95
1306,Fashion,20.53,2.26
1307,Movies,137.39,4.8
1308,Books,96.74,3.83
1309,Education,26.16,1.79
1310,Movies,172.61,4.18
1311,Fashion,396.04,4.81
1312,Electronics,458.8,1.33
1313,Fashion,415.78,2.8
1314,Fashion,433.61,1.36
1315,Sports,412.27,1.64
1316,Sports,170.25,1.12
1317,Movies,66.25,2.78
1318,Music,410.08,4.09
1319,Books,121.47,1.61
1320,Books,197.69,4.53
1321,Electronics,50.26,3.17
1322,Electronics,48.96,2.88
1323,Electronics,67.76,1.32
1324,Gaming,99.47,2.02
1325,Electronics,141.75,3.58
1326,Music,32.22,1.32
1327,Sports,98.41,4.49
1328,Electronics,316.16,3.92
1329,Gaming,188.33,1.85
1330,Movies,23.79,2.95
1331,Sports,289.27,4.59
1332,Electronics,441.64,2.7
1333,Fashion,214.67,1.64
1334,Books,132.44,4.7
1335,Books,74.81,4.87
1336,Gaming,254.85,2.83
1337,Gaming,91.45,3.65
1338,Education,232.62,2.48
1339,Sports,135.94,1.27
1340,Fashion,262.07,2.25
1341,Electronics,355.39,3.89
1342,Movies,169.39,3.68
1343,Music,133.04,3.91
1344,Education,12.96,1.61
1345,Music,126.28,4.09
1346,Education,37.86,1.75
1347,Music,182.52,1.04
1348,Fashion,382.25,3.24
1349,Books,450.84,1.12
1350,Fashion,139.34,3.93
1351,Gaming,339.2,1.97
1352,Movies,299.87,4.18
1353,Fashion,21.52,3.87
1354,Gaming,129.79,4.79
1355,Electronics,271.42,1.13
1356,Sports,204.7,4.87
1357,Sports,366.53,2.2
1358,Gaming,289.76,3.4
1359,Fashion,16.56,1.72
1360,Electronics,278.13,2.61
1361,Fashion,99.07,4.09
1362,Education,247.05,2.24
1363,Music,85.03,3.44
1364,Music,334.8,3.68
1365,Fashion,114.04,3.38
1366,Books,453.18,2.41
1367,Movies,109.33,4.09
1368,Education,92.56,2.01
1369,Education,54.82,2.07
1370,Electronics,208.12,1.26
1371,Fashion,436.5,3.05
1372,Electronics,296.11,2.49
1373,Education,336.57,2.73
1374,Books,381.85,4.29
1375,Books,337.57,2.97
1376,Music,392.22,2.98
1377,Fashion,60.2,1.47
1378,Sports,474.55,1.85
1379,Electronics,408.88,1.99
1380,Fashion,218.24,3.62
1381,Sports,83.64,3.95
1382,Gaming,346.51,3.17
1383,Fashion,285.12,1.42
1384,Books,220.79,1.35
1385,Fashion,157.39,4.6
1386,Books,289.39,3.97
1387,Music,289.07,1.78
1388,Books,299.43,4.02
1389,Education,73.51,4.27
1390,Electronics,279.92,1.02
1391,Music,262.29,2.58
1392,Books,151.74,4.09
1393,Gaming,450.25,4.05
1394,Books,424.15,4.64
1395,Books,456.75,1.46
1396,Gaming,230.91,1.0
1397,Sports,255.7,4.7
1398,Music,103.56,3.56
1399,Music,323.97,1.64
1400,Books,123.07,2.85
1401,Music,98.16,3.34
1402,Education,244.85,3.08
1403,Education,71.56,3.07
1404,Fashion,29.49,4.53
1405,Books,174.91,4.43
1406,Gaming,352.32,4.06
1407,Electronics,160.7,1.91
1408,Electronics,206.34,1.1
1409,Music,459.78,2.55
1410,Sports,494.34,4.05
1411,Education,44.85,3.64
1412,Sports,139.07,1.97
1413,Books,132.0,4.66
1414,Gaming,252.49,3.68
1415,Fashion,144.07,3.09
1416,Education,178.3,2.28
1417,Fashion,127.25,2.64
1418,Movies,331.71,1.89
1419,Music,482.89,1.5
1420,Movies,242.7,1.34
1421,Electronics,16.22,4.69
1422,Books,406.14,3.78
1423,Fashion,433.27,4.21
1424,Fashion,325.38,4.39
1425,Education,198.45,3.21
1426,Fashion,389.27,1.34
1427,Electronics,430.03,1.63
1428,Electronics,432.95,2.25
1429,Fashion,166.76,1.3
1430,Sports,443.52,1.7
1431,Movies,316.87,3.58
1432,Fashion,144.17,4.94
1433,Sports,36.76,3.43
1434,Fashion,242.37,1.98
1435,Fashion,85.96,3.95
1436,Electronics,458.58,1.43
1437,Movies,101.02,4.95
1438,Books,12.44,3.03
1439,Movies,260.48,2.05
1440,Movies,333.2,4.78
1441,Education,227.86,4.0
1442,Movies,324.8,2.89
1443,Sports,29.66,3.97
1444,Fashion,184.81,1.9
1445,Books,474.39,4.09
1446,Books,481.32,2.02
1447,Gaming,418.72,3.43
1448,Music,490.84,4.79
1449,Sports,486.62,4.81
1450,Electronics,8.79,3.96
1451,Fashion,139.61,3.82
1452,Electronics,490.4,1.16
1453,Fashion,285.66,3.94
1454,Electronics,130.41,1.9
1455,Sports,34.87,1.38
1456,Electronics,330.09,3.02
1457,Movies,19.89,4.88
1458,Fashion,329.74,3.06
1459,Sports,140.0,3.63
1460,Fashion,185.26,3.81
1461,Fashion,342.87,1.37
1462,Education,455.08,2.95
1463,Education,199.51,4.82
1464,Music,221.91,3.88
1465,Fashion,329.29,1.66
1466,Books,495.62,2.85
1467,Sports,200.42,4.68
1468,Music,266.97,3.82
1469,Sports,423.89,1.94
1470,Electronics,88.89,1.27
1471,Fashion,449.08,1.8
1472,Books,157.34,2.14
1473,Gaming,155.77,3.67
1474,Music,477.29,2.32
1475,Electronics,206.79,4.08
1476,Gaming,219.01,4.7
1477,Movies,254.09,2.39
1478,Gaming,485.93,2.7
1479,Sports,119.43,1.71
1480,Electronics,497.61,4.01
1481,Electronics,207.29,4.31
1482,Music,275.67,2.27
1483,Sports,372.98,3.98
1484,Education,252.58,1.18
1485,Education,43.13,4.15
1486,Education,412.62,3.71
1487,Music,420.34,3.88
1488,Gaming,448.98,1.6
1489,Books,196.93,2.86
1490,Sports,152.34,3.9
1491,Fashion,456.66,2.65
1492,Books,471.06,3.07
1493,Electronics,263.65,3.4
1494,Fashion,137.82,2.53
1495,Books,278.85,4.77
1496,Gaming,323.13,2.33
1497,Books,10.18,4.93
1498,Education,249.03,4.75
1499,Movies,276.93,3.42
1500,Gaming,357.4,2.28
1501,Electronics,351.0,3.11
1502,Fashion,337.88,4.34
1503,Sports,96.19,3.45
1504,Books,30.8,1.41
1505,Electronics,338.92,1.28
1506,Movies,299.7,1.88
1507,Sports,155.52,1.52
1508,Movies,128.09,4.29
1509,Books,321.24,4.8
1510,Gaming,29.13,4.17
1511,Gaming,351.04,2.04
1512,Fashion,365.94,3.87
1513,Fashion,232.38,3.75
1514,Books,225.07,2.34
1515,Sports,235.91,4.58
1516,Books,195.37,2.61
1517,Gaming,306.16,4.01
1518,Education,368.64,1.08
1519,Electronics,345.27,2.8
1520,Electronics,264.42,3.25
1521,Music,367.2,4.33
1522,Gaming,324.9,3.26
1523,Music,190.02,1.55
1524,Gaming,479.5,2.85
1525,Gaming,285.28,4.0
1526,Education,38.86,4.42
1527,Electronics,399.53,4.1
1528,Gaming,15.88,3.11
1529,Sports,31.86,3.2
1530,Gaming,360.63,1.49
1531,Fashion,348.97,2.8
1532,Books,406.72,3.13
1533,Gaming,171.38,2.33
1534,Music,449.26,2.81
1535,Music,205.85,1.16
1536,Electronics,185.34,4.4
1537,Movies,381.69,1.88
1538,Movies,209.46,1.79
1539,Movies,477.34,3.39
1540,Movies,378.41,3.86
1541,Electronics,437.48,4.8
1542,Education,21.06,4.9
1543,Gaming,435.92,2.53
1544,Gaming,419.35,3.95
1545,Sports,397.59,1.88
1546,Movies,326.04,1.1
1547,Sports,424.87,4.8
1548,Sports,332.75,3.05
1549,Gaming,364.24,2.31
1550,Music,315.06,3.88
1551,Electronics,75.63,1.56
1552,Movies,359.49,2.73
1553,Gaming,445.15,2.25
1554,Fashion,26.0,3.6
1555,Education,343.7,3.21
1556,Sports,343.25,3.1
1557,Fashion,347.85,1.18
1558,Fashion,187.36,1.84
1559,Gaming,54.17,1.94
1560,Fashion,99.7,4.89
1561,Gaming,146.84,1.92
1562,Books,418.26,2.68
1563,Books,213.63,2.77
1564,Movies,211.18,2.31
1565,Fashion,146.74,4.53
1566,Movies,85.05,1.72
1567,Sports,288.0,2.37
1568,Gaming,213.66,4.23
1569,Fashion,452.3,4.16
1570,Music,121.29,4.92
1571,Music,184.77,1.68
1572,Movies,252.25,3.9
1573,Fashion,46.22,3.54
1574,Books,429.75,2.05
1575,Electronics,348.1,2.6
1576,Education,210.0,2.12
1577,Books,314.07,2.44
1578,Gaming,416.3,4.85
1579,Fashion,467.87,1.65
1580,Sports,12.02,2.75
1581,Movies,365.8,4.91
1582,Books,392.79,3.32
1583,Gaming,18.04,4.3
1584,Movies,92.69,1.22
1585,Sports,425.93,3.27
1586,Sports,68.63,2.55
1587,Music,47.34,3.55
1588,Sports,144.8,4.46
1589,Fashion,182.11,2.98
1590,Movies,36.44,2.1
1591,Education,340.0,3.95
1592,Fashion,125.2,3.02
1593,Music,409.68,2.52
1594,Electronics,71.22,2.73
1595,Music,302.31,1.03
1596,Sports,177.54,3.43
1597,Sports,476.2,2.63
1598,Sports,85.67,3.14
1599,Movies,146.45,1.86
1600,Sports,297.25,4.66
1601,Electronics,418.44,1.73
1602,Sports,384.11,1.92
1603,Books,148.9,4.68
1604,Books,455.97,1.67
1605,Music,36.77,2.17
1606,Education,292.98,4.51
1607,Gaming,63.82,2.66
1608,Electronics,139.52,1.06
1609,Music,395.28,4.25
1610,Movies,114.51,1.6
1611,Music,76.56,2.86
1612,Education,127.02,3.05
1613,Gaming,195.5,1.84
1614,Movies,376.84,1.6
1615,Education,400.46,3.25
1616,Music,416.86,1.02
1617,Education,375.85,1.21
1618,Gaming,475.3,3.81
1619,Movies,163.49,2.28
1620,Music,431.44,4.61
1621,Sports,446.33,4.23
1622,Music,410.42,3.29
1623,Sports,18.97,1.35
1624,Gaming,326.53,2.6
1625,Music,285.82,1.92
1626,Education,326.46,1.97
1627,Movies,233.1,2.91
1628,Gaming,92.95,4.5
1629,Gaming,265.28,4.47
1630,Gaming,134.96,1.69
1631,Books,13.92,1.38
1632,Gaming,78.0,1.32
1633,Sports,448.96,4.65
1634,Movies,468.99,4.84
1635,Fashion,248.46,3.12
1636,Books,69.76,1.55
1637,Fashion,387.51,4.42
1638,Music,393.43,4.34
1639,Movies,141.9,2.86
1640,Music,232.3,4.98
1641,Electronics,474.84,3.39
1642,Electronics,73.3,2.03
1643,Music,185.06,4.49
1644,Movies,89.46,1.88
1645,Books,177.95,4.71
1646,Music,254.39,3.59
1647,Fashion,196.68,1.75
1648,Gaming,115.29,4.21
1649,Fashion,447.27,2.97
1650,Music,181.71,4.23
1651,Music,338.18,1.16
1652,Gaming,178.62,3.73
1653,Gaming,288.97,4.91
1654,Movies,433.73,1.24
1655,Education,364.26,2.35
1656,Fashion,342.63,3.47
1657,Books,254.01,4.41
1658,Sports,355.8,4.56
1659,Electronics,144.39,2.39
1660,Education,312.87,4.87
1661,Movies,188.93,1.13
1662,Fashion,225.71,3.18
1663,Sports,401.49,3.91
1664,Music,482.51,4.13
1665,Books,152.82,3.57
1666,Movies,337.76,4.99
1667,Fashion,73.68,1.77
1668,Gaming,81.98,3.36
1669,Books,71.97,3.62
1670,Movies,402.87,2.73
1671,Electronics,282.54,4.65
1672,Movies,286.94,1.83
1673,Sports,174.88,3.12
1674,Sports,81.67,3.45
1675,Fashion,499.63,3.61
1676,Gaming,189.34,2.33
1677,Books,466.14,4.49
1678,Movies,238.82,2.41
1679,Music,356.68,2.26
1680,Movies,64.1,2.24
1681,Sports,219.98,2.02
1682,Electronics,112.32,1.02
1683,Education,317.27,3.46
1684,Gaming,98.07,4.77
1685,Sports,207.74,1.1
1686,Education,113.79,3.77
1687,Sports,104.8,1.22
1688,Books,310.76,3.07
1689,Electronics,381.83,4.09
1690,Electronics,480.17,1.23
1691,Books,24.3,4.95
1692,Education,324.2,3.86
1693,Music,52.76,1.28
1694,Fashion,84.33,2.71
1695,Fashion,59.54,2.79
1696,Books,282.96,1.0
1697,Books,61.55,2.5
1698,Music,31.4,1.53
1699,Education,119.74,2.72
1700,Books,358.84,1.53
1701,Movies,370.29,4.42
1702,Music,327.48,1.17
1703,Fashion,223.12,3.64
1704,Sports,489.36,4.81
1705,Music,200.87,3.46
1706,Movies,445.95,4.32
1707,Fashion,242.31,2.04
1708,Gaming,72.86,2.95
1709,Education,362.81,4.88
1710,Movies,431.6,1.82
1711,Movies,361.29,2.16
1712,Education,343.32,3.66
1713,Electronics,139.85,1.94
1714,Books,56.45,1.2
1715,Education,429.93,1.2
1716,Sports,48.93,1.96
1717,Fashion,444.39,2.33
1718,Electronics,99.94,3.86
1719,Gaming,162.94,2.33
1720,Music,370.79,2.01
1721,Fashion,448.9,3.25
1722,Sports,271.23,2.06
1723,Education,418.37,3.29
1724,Education,81.98,1.83
1725,Education,236.79,4.12
1726,Fashion,469.95,3.65
1727,Gaming,255.54,2.0
1728,Gaming,338.07,4.93
1729,Music,240.73,1.65
1730,Gaming,56.15,2.08
1731,Sports,286.87,4.79
1732,Sports,153.09,2.22
1733,Education,243.18,4.67
1734,Electronics,212.43,1.89
1735,Books,85.75,2.83
1736,Movies,401.34,2.17
1737,Electronics,258.7,3.41
1738,Electronics,227.98,1.77
1739,Music,461.26,3.26
1740,Fashion,365.92,3.54
1741,Education,499.03,2.83
1742,Books,215.36,2.44
1743,Electronics,184.01,2.1
1744,Music,490.41,4.48
1745,Music,161.75,2.22
1746,Electronics,56.25,4.51
1747,Electronics,189.02,3.29
1748,Electronics,450.69,2.63
1749,Fashion,404.4,2.72
1750,Education,351.97,2.72
1751,Fashion,199.42,4.96
1752,Fashion,308.11,2.47
1753,Books,132.62,1.16
1754,Movies,354.75,2.49
1755,Fashion,411.52,2.46
1756,Music,189.8,4.12
1757,Education,247.29,4.54
1758,Sports,297.12,1.96
1759,Books,286.29,1.02
1760,Gaming,159.64,1.83
1761,Electronics,328.82,1.54
1762,Movies,148.6,2.33
1763,Sports,6.63,1.19
1764,Books,159.01,1.89
1765,Sports,62.87,1.62
1766,Gaming,418.59,3.73
1767,Books,244.64,4.64
1768,Education,19.63,2.38
1769,Fashion,412.57,3.51
1770,Electronics,490.94,4.78
1771,Sports,89.12,4.89
1772,Books,473.04,2.49
1773,Sports,491.53,1.14
1774,Gaming,332.07,2.06
1775,Music,69.08,3.31
1776,Music,156.64,3.67
1777,Fashion,272.29,2.57
1778,Gaming,95.0,3.41
1779,Fashion,415.47,3.4
1780,Electronics,307.21,3.05
1781,Fashion,197.18,2.83
1782,Education,494.82,4.0
1783,Sports,218.13,2.83
1784,Music,252.32,3.64
1785,Fashion,235.65,3.74
1786,Music,167.95,2.64
1787,Music,432.71,2.32
1788,Sports,482.4,1.69
1789,Sports,124.63,2.85
1790,Fashion,399.72,3.93
1791,Fashion,91.36,1.95
1792,Fashion,289.76,2.18
1793,Education,214.05,2.95
1794,Sports,299.15,2.0
1795,Sports,85.75,2.59
1796,Fashion,45.6,3.11
1797,Electronics,420.6,1.48
1798,Movies,60.8,1.32
1799,Music,424.69,1.32
1800,Education,491.81,2.43
1801,Sports,167.74,1.37
1802,Music,294.89,3.34
1803,Sports,249.43,2.24
1804,Fashion,187.45,2.28
1805,Sports,215.94,2.37
1806,Gaming,339.38,2.18
1807,Gaming,178.66,2.74
1808,Books,6.96,2.97
1809,Music,131.63,1.22
1810,Electronics,455.96,2.29
1811,Education,215.91,4.31
1812,Gaming,87.56,4.4
1813,Books,124.61,3.36
1814,Electronics,344.41,4.62
1815,Education,305.78,2.81
1816,Electronics,288.27,1.81
1817,Fashion,346.09,1.75
1818,Gaming,280.84,3.59
1819,Education,449.8,2.8
1820,Books,388.79,1.67
1821,Fashion,82.32,3.1
1822,Sports,300.19,3.53
1823,Gaming,374.11,2.18
1824,Electronics,313.19,1.75
1825,Books,113.4,1.27
1826,Electronics,374.77,3.03
1827,Education,122.9,3.22
1828,Books,180.35,4.35
1829,Fashion,266.43,1.12
1830,Gaming,492.62,1.3
1831,Books,349.5,2.75
1832,Music,128.41,3.71
1833,Sports,67.32,4.43
1834,Fashion,129.05,2.45
1835,Books,318.16,1.0
1836,Education,239.01,4.58
1837,Gaming,341.81,2.55
1838,Movies,331.91,4.75
1839,Movies,97.96,3.13
1840,Gaming,121.2,4.42
1841,Education,361.92,4.2
1842,Sports,471.79,1.93
1843,Music,29.12,2.16
1844,Education,202.57,3.5
1845,Movies,399.86,2.4
1846,Fashion,239.38,4.14
1847,Fashion,116.54,1.87
1848,Sports,296.67,2.74
1849,Sports,474.7,2.43
1850,Fashion,380.98,3.33
1851,Fashion,32.02,1.34
1852,Fashion,105.56,1.57
1853,Electronics,168.04,3.32
1854,Books,303.17,3.35
1855,Movies,63.22,3.4
1856,Movies,207.82,4.61
1857,Fashion,456.43,4.07
1858,Music,353.04,1.46
1859,Fashion,46.92,4.36
1860,Fashion,216.37,2.81
1861,Fashion,424.66,3.49
1862,Music,93.81,1.84
1863,Gaming,8.16,3.84
1864,Electronics,245.38,4.8
1865,Gaming,358.44,1.41
1866,Fashion,84.96,3.01
1867,Music,462.81,1.99
1868,Sports,413.66,2.25
1869,Music,138.6,4.61
1870,Electronics,28.38,3.64
1871,Gaming,26.37,4.2
1872,Sports,415.56,4.57
1873,Education,97.11,1.5
1874,Sports,254.25,2.09
1875,Books,305.12,3.05
1876,Books,76.7,3.96
1877,Electronics,402.87,4.85
1878,Movies,200.79,2.35
1879,Gaming,100.17,1.72
1880,Education,163.92,4.93
1881,Movies,50.67,2.04
1882,Books,47.56,2.09
1883,Sports,50.74,3.03
1884,Electronics,221.99,1.7
1885,Education,91.53,3.5
1886,Music,196.63,1.22
1887,Sports,460.5,2.62
1888,Movies,297.57,4.54
1889,Books,204.07,4.28
1890,Music,457.8,1.7
1891,Fashion,446.78,1.48
1892,Electronics,141.19,4.23
1893,Books,450.84,3.74
1894,Sports,56.89,3.09
1895,Gaming,288.45,2.13
1896,Fashion,495.69,2.34
1897,Gaming,109.08,1.44
1898,Electronics,192.36,3.77
1899,Movies,119.55,4.08
1900,Gaming,72.02,2.76
1901,Sports,352.68,1.54
1902,Education,300.93,4.2
1903,Music,299.8,3.05
1904,Gaming,419.96,4.94
1905,Books,94.75,3.77
1906,Music,44.93,1.17
1907,Movies,144.01,4.88
1908,Education,278.34,2.07
1909,Electronics,70.63,4.68
1910,Music,184.37,2.23
1911,Music,429.69,3.42
1912,Movies,88.47,2.69
1913,Books,464.47,4.6
1914,Fashion,39.7,2.07
1915,Books,81.5,3.14
1916,Music,376.24,2.18
1917,Books,380.21,3.67
1918,Gaming,365.47,4.79
1919,Movies,215.18,2.37
1920,Books,343.5,4.23
1921,Books,99.77,4.39
1922,Music,33.64,1.03
1923,Music,83.42,4.91
1924,Gaming,264.16,1.19
